timeUTC,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipAccumulation,precipIntensity,precipProbability,precipType,pressure,summary,sunriseTime,sunsetTime,temperature,visibility,windBearing,windGust,windSpeed,day_offset
2016-09-01 00:00:00,12.25,0.27,11.44,0.95,partly-cloudy-night,294.97,,0.0,0.0,,1023.97,Partly Cloudy,2016-09-01 05:29:16,2016-09-01 19:00:52,12.25,12.57,228,,2.15,1
2016-09-01 00:30:00,12.25,0.27,11.44,0.95,partly-cloudy-night,294.97,,0.0,0.0,,1023.97,Partly Cloudy,2016-09-01 05:29:16,2016-09-01 19:00:52,12.25,12.57,228,,2.15,1
2016-09-01 01:00:00,11.99,0.32,11.25,0.95,partly-cloudy-night,294.96,,0.0,0.0,,1023.97,Partly Cloudy,2016-09-01 05:29:16,2016-09-01 19:00:52,11.99,12.7,233,,2.11,1
2016-09-01 01:30:00,11.99,0.32,11.25,0.95,partly-cloudy-night,294.96,,0.0,0.0,,1023.97,Partly Cloudy,2016-09-01 05:29:16,2016-09-01 19:00:52,11.99,12.7,233,,2.11,1
2016-09-01 02:00:00,11.73,0.44,11.04,0.96,partly-cloudy-night,294.63,,0.0,0.0,,1023.92,Partly Cloudy,2016-09-01 05:29:16,2016-09-01 19:00:52,11.73,12.7,235,,2.07,1
2016-09-01 02:30:00,11.73,0.44,11.04,0.96,partly-cloudy-night,294.63,,0.0,0.0,,1023.92,Partly Cloudy,2016-09-01 05:29:16,2016-09-01 19:00:52,11.73,12.7,235,,2.07,1
2016-09-01 03:00:00,11.23,0.5,10.58,0.96,partly-cloudy-night,294.23,,0.0,0.0,,1023.94,Partly Cloudy,2016-09-01 05:29:16,2016-09-01 19:00:52,11.23,12.57,236,,2.03,1
2016-09-01 03:30:00,11.23,0.5,10.58,0.96,partly-cloudy-night,294.23,,0.0,0.0,,1023.94,Partly Cloudy,2016-09-01 05:29:16,2016-09-01 19:00:52,11.23,12.57,236,,2.03,1
2016-09-01 04:00:00,10.77,0.53,10.22,0.96,partly-cloudy-night,293.73,,0.0,0.0,,1024.06,Partly Cloudy,2016-09-01 05:29:16,2016-09-01 19:00:52,10.77,11.49,233,,1.82,1
2016-09-01 04:30:00,10.77,0.53,10.22,0.96,partly-cloudy-night,293.73,,0.0,0.0,,1024.06,Partly Cloudy,2016-09-01 05:29:16,2016-09-01 19:00:52,10.77,11.49,233,,1.82,1
2016-09-01 05:00:00,10.38,0.54,9.92,0.97,partly-cloudy-night,293.15,,0.0,0.0,,1024.25,Partly Cloudy,2016-09-01 05:29:16,2016-09-01 19:00:52,10.38,9.17,233,,1.52,1
2016-09-01 05:30:00,10.38,0.54,9.92,0.97,partly-cloudy-night,293.15,,0.0,0.0,,1024.25,Partly Cloudy,2016-09-01 05:29:16,2016-09-01 19:00:52,10.38,9.17,233,,1.52,1
2016-09-01 06:00:00,10.83,0.54,10.38,0.97,partly-cloudy-day,292.85,,0.0,0.0,,1024.49,Partly Cloudy,2016-09-01 05:29:16,2016-09-01 19:00:52,10.83,6.98,221,,1.23,1
2016-09-01 06:30:00,10.83,0.54,10.38,0.97,partly-cloudy-day,292.85,,0.0,0.0,,1024.49,Partly Cloudy,2016-09-01 05:29:16,2016-09-01 19:00:52,10.83,6.98,221,,1.23,1
2016-09-01 07:00:00,12.38,0.54,11.37,0.94,partly-cloudy-day,293.15,,0.0,0.0,,1024.81,Partly Cloudy,2016-09-01 05:29:16,2016-09-01 19:00:52,12.38,12.1,222,,1.3,1
2016-09-01 07:30:00,12.38,0.54,11.37,0.94,partly-cloudy-day,293.15,,0.0,0.0,,1024.81,Partly Cloudy,2016-09-01 05:29:16,2016-09-01 19:00:52,12.38,12.1,222,,1.3,1
2016-09-01 08:00:00,13.69,0.54,12.03,0.9,partly-cloudy-day,293.73,,0.0,0.0,,1025.15,Partly Cloudy,2016-09-01 05:29:16,2016-09-01 19:00:52,13.69,16.09,220,,1.35,1
2016-09-01 08:30:00,13.69,0.54,12.03,0.9,partly-cloudy-day,293.73,,0.0,0.0,,1025.15,Partly Cloudy,2016-09-01 05:29:16,2016-09-01 19:00:52,13.69,16.09,220,,1.35,1
2016-09-01 09:00:00,15.17,0.52,12.69,0.85,partly-cloudy-day,293.95,,0.0,0.0,,1025.34,Partly Cloudy,2016-09-01 05:29:16,2016-09-01 19:00:52,15.17,16.09,218,,1.43,1
2016-09-01 09:30:00,15.17,0.52,12.69,0.85,partly-cloudy-day,293.95,,0.0,0.0,,1025.34,Partly Cloudy,2016-09-01 05:29:16,2016-09-01 19:00:52,15.17,16.09,218,,1.43,1
2016-09-01 10:00:00,16.43,0.49,12.87,0.79,partly-cloudy-day,293.45,,0.0,0.0,,1025.25,Partly Cloudy,2016-09-01 05:29:16,2016-09-01 19:00:52,16.43,16.09,214,,1.69,1
2016-09-01 10:30:00,16.43,0.49,12.87,0.79,partly-cloudy-day,293.45,,0.0,0.0,,1025.25,Partly Cloudy,2016-09-01 05:29:16,2016-09-01 19:00:52,16.43,16.09,214,,1.69,1
2016-09-01 11:00:00,17.71,0.44,12.83,0.73,partly-cloudy-day,292.61,,0.0,0.0,,1025.0,Partly Cloudy,2016-09-01 05:29:16,2016-09-01 19:00:52,17.71,16.09,213,,1.95,1
2016-09-01 11:30:00,17.71,0.44,12.83,0.73,partly-cloudy-day,292.61,,0.0,0.0,,1025.0,Partly Cloudy,2016-09-01 05:29:16,2016-09-01 19:00:52,17.71,16.09,213,,1.95,1
2016-09-01 12:00:00,18.94,0.45,12.79,0.68,partly-cloudy-day,291.88,,0.0,0.0,,1024.71,Partly Cloudy,2016-09-01 05:29:16,2016-09-01 19:00:52,18.94,16.09,212,,2.25,1
2016-09-01 12:30:00,18.94,0.45,12.79,0.68,partly-cloudy-day,291.88,,0.0,0.0,,1024.71,Partly Cloudy,2016-09-01 05:29:16,2016-09-01 19:00:52,18.94,16.09,212,,2.25,1
2016-09-01 13:00:00,19.78,0.52,13.15,0.66,partly-cloudy-day,291.44,,0.0,0.0,,1024.37,Partly Cloudy,2016-09-01 05:29:16,2016-09-01 19:00:52,19.78,16.09,215,,2.49,1
2016-09-01 13:30:00,19.78,0.52,13.15,0.66,partly-cloudy-day,291.44,,0.0,0.0,,1024.37,Partly Cloudy,2016-09-01 05:29:16,2016-09-01 19:00:52,19.78,16.09,215,,2.49,1
2016-09-01 14:00:00,20.61,0.65,13.68,0.64,partly-cloudy-day,291.13,,0.0,0.0,,1023.97,Mostly Cloudy,2016-09-01 05:29:16,2016-09-01 19:00:52,20.61,16.09,218,,2.81,1
2016-09-01 14:30:00,20.61,0.65,13.68,0.64,partly-cloudy-day,291.13,,0.0,0.0,,1023.97,Mostly Cloudy,2016-09-01 05:29:16,2016-09-01 19:00:52,20.61,16.09,218,,2.81,1
2016-09-01 15:00:00,21.16,0.75,14.16,0.64,partly-cloudy-day,290.93,,0.0,0.0,,1023.65,Mostly Cloudy,2016-09-01 05:29:16,2016-09-01 19:00:52,21.16,16.09,221,,3.04,1
2016-09-01 15:30:00,21.16,0.75,14.16,0.64,partly-cloudy-day,290.93,,0.0,0.0,,1023.65,Mostly Cloudy,2016-09-01 05:29:16,2016-09-01 19:00:52,21.16,16.09,221,,3.04,1
2016-09-01 16:00:00,20.02,0.76,13.8,0.67,partly-cloudy-day,290.87,,0.0,0.0,,1023.49,Mostly Cloudy,2016-09-01 05:29:16,2016-09-01 19:00:52,20.02,16.09,226,,3.04,1
2016-09-01 16:30:00,20.02,0.76,13.8,0.67,partly-cloudy-day,290.87,,0.0,0.0,,1023.49,Mostly Cloudy,2016-09-01 05:29:16,2016-09-01 19:00:52,20.02,16.09,226,,3.04,1
2016-09-01 17:00:00,18.64,0.74,13.41,0.72,partly-cloudy-day,290.93,,0.0,0.0,,1023.4,Mostly Cloudy,2016-09-01 05:29:16,2016-09-01 19:00:52,18.64,16.09,231,,2.98,1
2016-09-01 17:30:00,18.64,0.74,13.41,0.72,partly-cloudy-day,290.93,,0.0,0.0,,1023.4,Mostly Cloudy,2016-09-01 05:29:16,2016-09-01 19:00:52,18.64,16.09,231,,2.98,1
2016-09-01 18:00:00,17.34,0.72,13.01,0.76,partly-cloudy-day,291.0,,0.0,0.0,,1023.34,Mostly Cloudy,2016-09-01 05:29:16,2016-09-01 19:00:52,17.34,16.09,235,,2.92,1
2016-09-01 18:30:00,17.34,0.72,13.01,0.76,partly-cloudy-day,291.0,,0.0,0.0,,1023.34,Mostly Cloudy,2016-09-01 05:29:16,2016-09-01 19:00:52,17.34,16.09,235,,2.92,1
2016-09-01 19:00:00,16.03,0.72,12.59,0.8,partly-cloudy-night,291.15,,0.0,0.0,,1023.39,Mostly Cloudy,2016-09-01 05:29:16,2016-09-01 19:00:52,16.03,16.09,232,,2.72,1
2016-09-01 19:30:00,16.03,0.72,12.59,0.8,partly-cloudy-night,291.15,,0.0,0.0,,1023.39,Mostly Cloudy,2016-09-01 05:29:16,2016-09-01 19:00:52,16.03,16.09,232,,2.72,1
2016-09-01 20:00:00,14.68,0.71,12.09,0.84,partly-cloudy-night,291.31,,0.0,0.0,,1023.5,Mostly Cloudy,2016-09-01 05:29:16,2016-09-01 19:00:52,14.68,16.09,229,,2.48,1
2016-09-01 20:30:00,14.68,0.71,12.09,0.84,partly-cloudy-night,291.31,,0.0,0.0,,1023.5,Mostly Cloudy,2016-09-01 05:29:16,2016-09-01 19:00:52,14.68,16.09,229,,2.48,1
2016-09-01 21:00:00,13.4,0.71,11.48,0.88,partly-cloudy-night,291.23,,0.0,0.0,,1023.48,Mostly Cloudy,2016-09-01 05:29:16,2016-09-01 19:00:52,13.4,16.09,223,,2.22,1
2016-09-01 21:30:00,13.4,0.71,11.48,0.88,partly-cloudy-night,291.23,,0.0,0.0,,1023.48,Mostly Cloudy,2016-09-01 05:29:16,2016-09-01 19:00:52,13.4,16.09,223,,2.22,1
2016-09-01 22:00:00,12.32,0.72,10.75,0.9,partly-cloudy-night,290.64,,0.0,0.0,,1023.23,Mostly Cloudy,2016-09-01 05:29:16,2016-09-01 19:00:52,12.32,16.09,216,,2.07,1
2016-09-01 22:30:00,12.32,0.72,10.75,0.9,partly-cloudy-night,290.64,,0.0,0.0,,1023.23,Mostly Cloudy,2016-09-01 05:29:16,2016-09-01 19:00:52,12.32,16.09,216,,2.07,1
2016-09-01 23:00:00,11.31,0.73,9.94,0.91,partly-cloudy-night,289.81,,0.0,0.0,,1022.86,Mostly Cloudy,2016-09-01 05:29:16,2016-09-01 19:00:52,11.31,16.09,208,,2.03,1
2016-09-02 00:00:00,12.72,0.82,11.38,0.92,partly-cloudy-night,285.41,,0.0,0.0,,1021.57,Mostly Cloudy,2016-09-02 05:30:49,2016-09-02 18:58:40,12.72,16.09,178,,2.5,1
2016-09-02 00:30:00,12.72,0.82,11.38,0.92,partly-cloudy-night,285.41,,0.0,0.0,,1021.57,Mostly Cloudy,2016-09-02 05:30:49,2016-09-02 18:58:40,12.72,16.09,178,,2.5,1
2016-09-02 01:00:00,12.8,0.82,11.5,0.92,partly-cloudy-night,285.45,,0.0508,0.05,rain,1021.14,Mostly Cloudy,2016-09-02 05:30:49,2016-09-02 18:58:40,12.8,16.09,182,,2.66,1
2016-09-02 01:30:00,12.8,0.82,11.5,0.92,partly-cloudy-night,285.45,,0.0508,0.05,rain,1021.14,Mostly Cloudy,2016-09-02 05:30:49,2016-09-02 18:58:40,12.8,16.09,182,,2.66,1
2016-09-02 02:00:00,13.07,0.83,11.82,0.92,rain,285.65,,0.1499,0.23,rain,1020.66,Drizzle,2016-09-02 05:30:49,2016-09-02 18:58:40,13.07,16.09,183,,2.86,1
2016-09-02 02:30:00,13.07,0.83,11.82,0.92,rain,285.65,,0.1499,0.23,rain,1020.66,Drizzle,2016-09-02 05:30:49,2016-09-02 18:58:40,13.07,16.09,183,,2.86,1
2016-09-02 03:00:00,13.38,0.83,12.22,0.93,rain,285.76,,0.2261,0.4,rain,1020.23,Drizzle,2016-09-02 05:30:49,2016-09-02 18:58:40,13.38,16.09,184,,3.01,1
2016-09-02 03:30:00,13.38,0.83,12.22,0.93,rain,285.76,,0.2261,0.4,rain,1020.23,Drizzle,2016-09-02 05:30:49,2016-09-02 18:58:40,13.38,16.09,184,,3.01,1
2016-09-02 04:00:00,13.65,0.83,12.44,0.92,rain,285.58,,0.2083,0.36,rain,1019.87,Drizzle,2016-09-02 05:30:49,2016-09-02 18:58:40,13.65,16.09,185,,3.08,1
2016-09-02 04:30:00,13.65,0.83,12.44,0.92,rain,285.58,,0.2083,0.36,rain,1019.87,Drizzle,2016-09-02 05:30:49,2016-09-02 18:58:40,13.65,16.09,185,,3.08,1
2016-09-02 05:00:00,14.08,0.82,12.84,0.92,rain,285.31,,0.1422,0.21,rain,1019.55,Drizzle,2016-09-02 05:30:49,2016-09-02 18:58:40,14.08,16.09,189,,3.2,1
2016-09-02 05:30:00,14.08,0.82,12.84,0.92,rain,285.31,,0.1422,0.21,rain,1019.55,Drizzle,2016-09-02 05:30:49,2016-09-02 18:58:40,14.08,16.09,189,,3.2,1
2016-09-02 06:00:00,14.51,0.82,13.21,0.92,partly-cloudy-day,285.28,,0.0991,0.13,rain,1019.32,Mostly Cloudy,2016-09-02 05:30:49,2016-09-02 18:58:40,14.51,16.09,189,,3.29,1
2016-09-02 06:30:00,14.51,0.82,13.21,0.92,partly-cloudy-day,285.28,,0.0991,0.13,rain,1019.32,Mostly Cloudy,2016-09-02 05:30:49,2016-09-02 18:58:40,14.51,16.09,189,,3.29,1
2016-09-02 07:00:00,15.28,0.83,13.88,0.91,rain,285.77,,0.1575,0.24,rain,1019.2,Drizzle,2016-09-02 05:30:49,2016-09-02 18:58:40,15.28,16.09,189,,3.55,1
2016-09-02 07:30:00,15.28,0.83,13.88,0.91,rain,285.77,,0.1575,0.24,rain,1019.2,Drizzle,2016-09-02 05:30:49,2016-09-02 18:58:40,15.28,16.09,189,,3.55,1
2016-09-02 08:00:00,16.12,0.84,14.6,0.91,rain,286.5,,0.2565,0.42,rain,1019.16,Light Rain,2016-09-02 05:30:49,2016-09-02 18:58:40,16.12,16.09,189,,3.85,1
2016-09-02 08:30:00,16.12,0.84,14.6,0.91,rain,286.5,,0.2565,0.42,rain,1019.16,Light Rain,2016-09-02 05:30:49,2016-09-02 18:58:40,16.12,16.09,189,,3.85,1
2016-09-02 09:00:00,16.84,1.0,15.23,0.9,rain,286.96,,0.3124,0.44,rain,1019.05,Light Rain,2016-09-02 05:30:49,2016-09-02 18:58:40,16.84,15.3,189,,4.04,1
2016-09-02 09:30:00,16.84,1.0,15.23,0.9,rain,286.96,,0.3124,0.44,rain,1019.05,Light Rain,2016-09-02 05:30:49,2016-09-02 18:58:40,16.84,15.3,189,,4.04,1
2016-09-02 10:00:00,17.41,1.0,15.8,0.9,rain,286.65,,0.2667,0.43,rain,1018.82,Light Rain,2016-09-02 05:30:49,2016-09-02 18:58:40,17.41,15.3,190,,3.94,1
2016-09-02 10:30:00,17.41,1.0,15.8,0.9,rain,286.65,,0.2667,0.43,rain,1018.82,Light Rain,2016-09-02 05:30:49,2016-09-02 18:58:40,17.41,15.3,190,,3.94,1
2016-09-02 11:00:00,17.87,1.0,16.3,0.91,rain,286.05,,0.1727,0.28,rain,1018.54,Drizzle,2016-09-02 05:30:49,2016-09-02 18:58:40,17.87,15.3,190,,3.8,1
2016-09-02 11:30:00,17.87,1.0,16.3,0.91,rain,286.05,,0.1727,0.28,rain,1018.54,Drizzle,2016-09-02 05:30:49,2016-09-02 18:58:40,17.87,15.3,190,,3.8,1
2016-09-02 12:00:00,18.29,1.0,16.75,0.91,cloudy,286.2,,0.1092,0.15,rain,1018.26,Overcast,2016-09-02 05:30:49,2016-09-02 18:58:40,18.29,15.3,192,,3.73,1
2016-09-02 12:30:00,18.29,1.0,16.75,0.91,cloudy,286.2,,0.1092,0.15,rain,1018.26,Overcast,2016-09-02 05:30:49,2016-09-02 18:58:40,18.29,15.3,192,,3.73,1
2016-09-02 13:00:00,18.72,1.0,17.19,0.91,cloudy,287.84,,0.1143,0.16,rain,1017.97,Overcast,2016-09-02 05:30:49,2016-09-02 18:58:40,18.72,13.97,199,,3.52,1
2016-09-02 13:30:00,18.72,1.0,17.19,0.91,cloudy,287.84,,0.1143,0.16,rain,1017.97,Overcast,2016-09-02 05:30:49,2016-09-02 18:58:40,18.72,13.97,199,,3.52,1
2016-09-02 14:00:00,19.1,1.0,17.56,0.91,rain,290.21,,0.1499,0.23,rain,1017.68,Drizzle,2016-09-02 05:30:49,2016-09-02 18:58:40,19.1,12.63,207,,3.52,1
2016-09-02 14:30:00,19.1,1.0,17.56,0.91,rain,290.21,,0.1499,0.23,rain,1017.68,Drizzle,2016-09-02 05:30:49,2016-09-02 18:58:40,19.1,12.63,207,,3.52,1
2016-09-02 15:00:00,19.32,1.0,17.74,0.91,rain,292.02,,0.1676,0.27,rain,1017.48,Drizzle,2016-09-02 05:30:49,2016-09-02 18:58:40,19.32,11.28,216,,3.57,1
2016-09-02 15:30:00,19.32,1.0,17.74,0.91,rain,292.02,,0.1676,0.27,rain,1017.48,Drizzle,2016-09-02 05:30:49,2016-09-02 18:58:40,19.32,11.28,216,,3.57,1
2016-09-02 16:00:00,18.39,0.8,16.5,0.89,rain,292.62,,0.1524,0.23,rain,1017.4,Drizzle,2016-09-02 05:30:49,2016-09-02 18:58:40,18.39,15.14,225,,3.54,1
2016-09-02 16:30:00,18.39,0.8,16.5,0.89,rain,292.62,,0.1524,0.23,rain,1017.4,Drizzle,2016-09-02 05:30:49,2016-09-02 18:58:40,18.39,15.14,225,,3.54,1
2016-09-02 17:00:00,17.37,0.73,15.14,0.87,partly-cloudy-day,292.67,,0.1219,0.17,rain,1017.39,Mostly Cloudy,2016-09-02 05:30:49,2016-09-02 18:58:40,17.37,16.09,235,,3.56,1
2016-09-02 17:30:00,17.37,0.73,15.14,0.87,partly-cloudy-day,292.67,,0.1219,0.17,rain,1017.39,Mostly Cloudy,2016-09-02 05:30:49,2016-09-02 18:58:40,17.37,16.09,235,,3.56,1
2016-09-02 18:00:00,16.61,0.67,14.18,0.86,partly-cloudy-day,292.83,,0.0914,0.11,rain,1017.46,Mostly Cloudy,2016-09-02 05:30:49,2016-09-02 18:58:40,16.61,16.09,243,,3.58,1
2016-09-02 18:30:00,16.61,0.67,14.18,0.86,partly-cloudy-day,292.83,,0.0914,0.11,rain,1017.46,Mostly Cloudy,2016-09-02 05:30:49,2016-09-02 18:58:40,16.61,16.09,243,,3.58,1
2016-09-02 19:00:00,15.39,0.64,13.42,0.88,partly-cloudy-night,293.39,,0.0635,0.07,rain,1017.68,Mostly Cloudy,2016-09-02 05:30:49,2016-09-02 18:58:40,15.39,16.09,244,,3.35,1
2016-09-02 19:30:00,15.39,0.64,13.42,0.88,partly-cloudy-night,293.39,,0.0635,0.07,rain,1017.68,Mostly Cloudy,2016-09-02 05:30:49,2016-09-02 18:58:40,15.39,16.09,244,,3.35,1
2016-09-02 20:00:00,13.74,0.62,12.32,0.91,partly-cloudy-night,294.07,,0.033,0.02,rain,1018.02,Mostly Cloudy,2016-09-02 05:30:49,2016-09-02 18:58:40,13.74,16.09,244,,3.01,1
2016-09-02 20:30:00,13.74,0.62,12.32,0.91,partly-cloudy-night,294.07,,0.033,0.02,rain,1018.02,Mostly Cloudy,2016-09-02 05:30:49,2016-09-02 18:58:40,13.74,16.09,244,,3.01,1
2016-09-02 21:00:00,11.98,0.63,11.0,0.94,partly-cloudy-night,294.69,,0.0,0.0,,1018.23,Mostly Cloudy,2016-09-02 05:30:49,2016-09-02 18:58:40,11.98,16.09,243,,2.74,1
2016-09-02 21:30:00,11.98,0.63,11.0,0.94,partly-cloudy-night,294.69,,0.0,0.0,,1018.23,Mostly Cloudy,2016-09-02 05:30:49,2016-09-02 18:58:40,11.98,16.09,243,,2.74,1
2016-09-02 22:00:00,10.99,0.67,10.13,0.94,partly-cloudy-night,295.23,,0.0,0.0,,1018.19,Mostly Cloudy,2016-09-02 05:30:49,2016-09-02 18:58:40,10.99,16.09,236,,2.75,1
2016-09-02 22:30:00,10.99,0.67,10.13,0.94,partly-cloudy-night,295.23,,0.0,0.0,,1018.19,Mostly Cloudy,2016-09-02 05:30:49,2016-09-02 18:58:40,10.99,16.09,236,,2.75,1
2016-09-02 23:00:00,11.52,0.75,10.67,0.95,partly-cloudy-night,295.72,,0.0,0.0,,1018.07,Mostly Cloudy,2016-09-02 05:30:49,2016-09-02 18:58:40,11.52,16.09,228,,2.88,1
2016-09-03 00:00:00,12.04,0.67,11.27,0.95,partly-cloudy-night,293.86,,0.0,0.0,,1019.39,Mostly Cloudy,2016-09-03 05:32:21,2016-09-03 18:56:28,12.04,9.96,204,,2.27,1
2016-09-03 00:30:00,12.04,0.67,11.27,0.95,partly-cloudy-night,293.86,,0.0,0.0,,1019.39,Mostly Cloudy,2016-09-03 05:32:21,2016-09-03 18:56:28,12.04,9.96,204,,2.27,1
2016-09-03 01:00:00,11.97,0.68,11.22,0.95,partly-cloudy-night,293.5,,0.0,0.0,,1019.12,Mostly Cloudy,2016-09-03 05:32:21,2016-09-03 18:56:28,11.97,10.43,202,,2.34,1
2016-09-03 01:30:00,11.97,0.68,11.22,0.95,partly-cloudy-night,293.5,,0.0,0.0,,1019.12,Mostly Cloudy,2016-09-03 05:32:21,2016-09-03 18:56:28,11.97,10.43,202,,2.34,1
2016-09-03 02:00:00,11.06,0.69,10.33,0.95,partly-cloudy-night,292.71,,0.0,0.0,,1018.78,Mostly Cloudy,2016-09-03 05:32:21,2016-09-03 18:56:28,11.06,12.28,199,,2.43,1
2016-09-03 02:30:00,11.06,0.69,10.33,0.95,partly-cloudy-night,292.71,,0.0,0.0,,1018.78,Mostly Cloudy,2016-09-03 05:32:21,2016-09-03 18:56:28,11.06,12.28,199,,2.43,1
2016-09-03 03:00:00,10.34,0.7,9.63,0.95,partly-cloudy-night,291.93,,0.0,0.0,,1018.48,Mostly Cloudy,2016-09-03 05:32:21,2016-09-03 18:56:28,10.34,14.26,193,,2.53,1
2016-09-03 03:30:00,10.34,0.7,9.63,0.95,partly-cloudy-night,291.93,,0.0,0.0,,1018.48,Mostly Cloudy,2016-09-03 05:32:21,2016-09-03 18:56:28,10.34,14.26,193,,2.53,1
2016-09-03 04:00:00,10.81,0.73,10.14,0.96,partly-cloudy-night,291.33,,0.0,0.0,,1018.26,Mostly Cloudy,2016-09-03 05:32:21,2016-09-03 18:56:28,10.81,14.93,187,,2.56,1
2016-09-03 04:30:00,10.81,0.73,10.14,0.96,partly-cloudy-night,291.33,,0.0,0.0,,1018.26,Mostly Cloudy,2016-09-03 05:32:21,2016-09-03 18:56:28,10.81,14.93,187,,2.56,1
2016-09-03 05:00:00,11.39,0.77,10.78,0.96,partly-cloudy-night,290.74,,0.0,0.0,,1018.06,Mostly Cloudy,2016-09-03 05:32:21,2016-09-03 18:56:28,11.39,15.21,180,,2.43,1
2016-09-03 05:30:00,11.39,0.77,10.78,0.96,partly-cloudy-night,290.74,,0.0,0.0,,1018.06,Mostly Cloudy,2016-09-03 05:32:21,2016-09-03 18:56:28,11.39,15.21,180,,2.43,1
2016-09-03 06:00:00,12.1,0.81,11.48,0.96,partly-cloudy-day,290.05,,0.0,0.0,,1017.76,Mostly Cloudy,2016-09-03 05:32:21,2016-09-03 18:56:28,12.1,15.29,171,,2.58,1
2016-09-03 06:30:00,12.1,0.81,11.48,0.96,partly-cloudy-day,290.05,,0.0,0.0,,1017.76,Mostly Cloudy,2016-09-03 05:32:21,2016-09-03 18:56:28,12.1,15.29,171,,2.58,1
2016-09-03 07:00:00,13.29,0.81,12.35,0.94,partly-cloudy-day,289.17,,0.0,0.0,,1017.33,Mostly Cloudy,2016-09-03 05:32:21,2016-09-03 18:56:28,13.29,15.95,171,,3.17,1
2016-09-03 07:30:00,13.29,0.81,12.35,0.94,partly-cloudy-day,289.17,,0.0,0.0,,1017.33,Mostly Cloudy,2016-09-03 05:32:21,2016-09-03 18:56:28,13.29,15.95,171,,3.17,1
2016-09-03 08:00:00,14.47,0.83,13.12,0.92,partly-cloudy-day,288.19,,0.0254,0.01,rain,1016.81,Mostly Cloudy,2016-09-03 05:32:21,2016-09-03 18:56:28,14.47,16.09,171,,3.9,1
2016-09-03 08:30:00,14.47,0.83,13.12,0.92,partly-cloudy-day,288.19,,0.0254,0.01,rain,1016.81,Mostly Cloudy,2016-09-03 05:32:21,2016-09-03 18:56:28,14.47,16.09,171,,3.9,1
2016-09-03 09:00:00,15.51,0.99,13.78,0.89,cloudy,287.31,,0.1067,0.14,rain,1016.2,Overcast,2016-09-03 05:32:21,2016-09-03 18:56:28,15.51,16.09,170,,4.66,1
2016-09-03 09:30:00,15.51,0.99,13.78,0.89,cloudy,287.31,,0.1067,0.14,rain,1016.2,Overcast,2016-09-03 05:32:21,2016-09-03 18:56:28,15.51,16.09,170,,4.66,1
2016-09-03 10:00:00,15.98,0.99,14.13,0.89,rain,286.49,,0.2997,0.44,rain,1015.45,Light Rain,2016-09-03 05:32:21,2016-09-03 18:56:28,15.98,14.53,171,,5.26,1
2016-09-03 10:30:00,15.98,0.99,14.13,0.89,rain,286.49,,0.2997,0.44,rain,1015.45,Light Rain,2016-09-03 05:32:21,2016-09-03 18:56:28,15.98,14.53,171,,5.26,1
2016-09-03 11:00:00,16.39,0.99,14.47,0.88,rain,285.76,,0.5563,0.5,rain,1014.59,Light Rain,2016-09-03 05:32:21,2016-09-03 18:56:28,16.39,11.94,172,,5.84,1
2016-09-03 11:30:00,16.39,0.99,14.47,0.88,rain,285.76,,0.5563,0.5,rain,1014.59,Light Rain,2016-09-03 05:32:21,2016-09-03 18:56:28,16.39,11.94,172,,5.84,1
2016-09-03 12:00:00,16.9,0.99,14.97,0.88,rain,285.43,,0.7899,0.54,rain,1013.77,Light Rain,2016-09-03 05:32:21,2016-09-03 18:56:28,16.9,9.4,175,,6.29,1
2016-09-03 12:30:00,16.9,0.99,14.97,0.88,rain,285.43,,0.7899,0.54,rain,1013.77,Light Rain,2016-09-03 05:32:21,2016-09-03 18:56:28,16.9,9.4,175,,6.29,1
2016-09-03 13:00:00,17.56,1.0,15.87,0.9,rain,285.64,,1.0084,0.57,rain,1013.08,Light Rain,2016-09-03 05:32:21,2016-09-03 18:56:28,17.56,9.56,181,,6.11,1
2016-09-03 13:30:00,17.56,1.0,15.87,0.9,rain,285.64,,1.0084,0.57,rain,1013.08,Light Rain,2016-09-03 05:32:21,2016-09-03 18:56:28,17.56,9.56,181,,6.11,1
2016-09-03 14:00:00,18.23,1.0,16.86,0.92,rain,286.25,,1.1989,0.59,rain,1012.44,Light Rain,2016-09-03 05:32:21,2016-09-03 18:56:28,18.23,9.75,189,,5.87,1
2016-09-03 14:30:00,18.23,1.0,16.86,0.92,rain,286.25,,1.1989,0.59,rain,1012.44,Light Rain,2016-09-03 05:32:21,2016-09-03 18:56:28,18.23,9.75,189,,5.87,1
2016-09-03 15:00:00,18.79,1.0,17.68,0.93,rain,287.14,,1.2725,0.59,rain,1011.85,Light Rain,2016-09-03 05:32:21,2016-09-03 18:56:28,18.79,9.61,198,,5.68,1
2016-09-03 15:30:00,18.79,1.0,17.68,0.93,rain,287.14,,1.2725,0.59,rain,1011.85,Light Rain,2016-09-03 05:32:21,2016-09-03 18:56:28,18.79,9.61,198,,5.68,1
2016-09-03 16:00:00,18.78,1.0,17.72,0.94,rain,288.12,,1.1659,0.58,rain,1011.26,Light Rain,2016-09-03 05:32:21,2016-09-03 18:56:28,18.78,9.38,201,,5.88,1
2016-09-03 16:30:00,18.78,1.0,17.72,0.94,rain,288.12,,1.1659,0.58,rain,1011.26,Light Rain,2016-09-03 05:32:21,2016-09-03 18:56:28,18.78,9.38,201,,5.88,1
